,id,name,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,beds,price,number_of_reviews,review_scores_rating,geometry,restaurant,nightclub,suppermarket,park,trainstation,busstop,bicycle_rental,city_center,Wijkcode,Wijk,culture_to,public_gre,Safety_ind
101,36967525,Charming 110m2 canalhouse  w/ homecinema & 2bikes,Centrum-West,52.36823,4.88483,Entire loft,3,2.0,260.0,15,4.86,POINT (120784.86685635839 486823.8794352675),94.20813583513898,369.3295104254536,244.0416973875288,621.9757756280617,943.265463386693,431.0569061382132,421.039783547746,764.8583981629366,AC,Grachtengordel-West,19.0,0.0,86.0
102,46293762,Canal Suites in center + sauna + parking option,Centrum-West,52.36821,4.88274,Private room in townhouse,4,4.0,329.0,10,5.0,POINT (120642.50966641994 486822.64292582934),53.63257082902771,385.0576703750944,190.36103831999253,508.3527187051517,1013.9331394427188,288.7315155460119,455.9195677402971,869.9028842515721,AC,Grachtengordel-West,19.0,0.0,86.0
103,46347796,Lil' Dutch Studio,Centrum-West,52.36772,4.88426,Private room in rental unit,2,1.0,101.0,19,3.79,POINT (120745.65260192033 486767.4046124323),125.15265133661492,336.7550506073382,283.9107842879667,553.3593961317247,912.29371302549,394.2200907665533,489.100640505824,832.8679948400394,AC,Grachtengordel-West,19.0,0.0,86.0
104,47917082,Superior Suite with gorgeous view,Centrum-West,52.36858,4.88712,Private room in bed and breakfast,2,1.0,248.0,118,4.69,POINT (120941.09850577735 486861.7428069625),51.90409750977146,220.123394330418,245.9496068466605,744.3330510286916,920.6734210067,352.10378808338186,298.92348909863165,635.7435084183604,AC,Grachtengordel-West,19.0,0.0,86.0
105,48004432,Residences | 2-Bedrooms | Serviced Apartment,Centrum-West,52.36682,4.88388,Entire serviced apartment,4,3.0,227.0,23,4.43,POINT (120719.07655161266 486667.4476997144),57.894273633602594,233.44633178600515,253.64304876389528,454.85289923841657,842.6883791598832,318.2994725674468,433.48019962722736,925.4942577885498,AC,Grachtengordel-West,19.0,0.0,86.0
106,649074843359124203,Private living and bedroom 38 sqm in canal house.,Centrum-West,52.36722,4.88399,Private room in rental unit,2,1.0,131.0,47,5.0,POINT (120726.87747599561 486711.90082156035),80.84414354336697,278.5638349515167,298.7727932530576,496.2526425898062,875.0132203587419,356.5983143091413,464.73142492215806,886.6520684669283,AC,Grachtengordel-West,19.0,0.0,86.0
107,649101816251286416,Quiet bedroom in canal house.,Centrum-West,52.36762,4.88266,Private room in rental unit,2,1.0,103.0,64,4.81,POINT (120636.60416921883 486757.03575664107),45.51269856951537,320.29128452037816,253.1156940789399,476.49087839874977,963.6022763062496,287.9418767956863,454.737794129629,917.5244978499418,AC,Grachtengordel-West,19.0,0.0,86.0
108,738920412141670525,Cozy two bedroom loft in the old center,Centrum-West,52.3662,4.88279,Private room in rental unit,4,2.0,159.0,0,,POINT (120644.35845160732 486598.9808702629),30.06030358202102,162.6581585885891,184.97771583848225,356.8221597441915,836.167394544663,217.235768707018,417.4805733358545,1026.0191527391714,AC,Grachtengordel-West,19.0,0.0,86.0
109,740458785932706226,Stunning canal monument City Center,Centrum-West,52.36704,4.88428,Entire loft,2,1.0,399.0,0,,POINT (120746.48971065973 486691.73640313273),53.34576540207,263.6550800106924,282.9810433305649,490.4802462628661,847.4124177851788,354.82475941402544,437.0591640395058,889.3003804308945,AC,Grachtengordel-West,19.0,0.0,86.0
110,21458065,Private 'hotelroom' in canal house,Centrum-West,52.36802,4.88603,Private room in condo,2,1.0,175.0,134,4.96,POINT (120866.43257991962 486799.9483780849),83.13315459777385,287.3033562586932,273.91542793213773,649.188453098884,887.5623209249342,442.4682907471156,389.58216155875874,729.9050202477255,AC,Grachtengordel-West,19.0,0.0,86.0
111,554197353421997470,Red light historic canal island city centre,Centrum-West,52.3774,4.90321,Private room in bed and breakfast,4,4.0,700.0,3,4.0,POINT (122043.47123402375 487835.64394724235),114.61308397073174,399.3725347559167,282.1143737676678,698.1439988575582,153.4006535124299,85.00913234897732,50.4495565372528,862.7155778978708,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
112,555425495534892520,in het centrum van China buurt koning paleis enDam,Centrum-West,52.37679,4.90298,Private room in bed and breakfast,4,4.0,647.0,2,5.0,POINT (122027.35656148245 487767.8779944762),64.08901273323045,333.8615066454794,268.6669543799557,767.5377781035355,155.1047647371719,40.749706434814605,92.50728143680772,814.5837108027531,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
113,656950958992599807,Stunning loft with roof terrace in city center AMS,Centrum-West,52.38024,4.8967,Entire condo,4,2.0,337.0,8,4.13,POINT (121602.33064971316 488154.61190863047),205.9962625855851,545.6146970875044,203.7089684583441,637.8545273635877,303.3331212046796,170.29729607436633,138.85709180543265,828.9949744730424,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
114,80635,TOP LOCATED Canalhouse B&B Jordaan,Centrum-West,52.37828,4.8944,Private room in home,1,1.0,113.0,238,4.77,POINT (121444.24599556874 487937.5984549958),23.39487844340222,373.5364232288855,103.6110263344517,906.0520317720212,426.4758210003525,248.8042357110632,99.64986923177251,574.9155950967678,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
115,3929712,Buenas Noches - The Loft,Centrum-West,52.3773,4.89475,Private room in bed and breakfast,2,1.0,97.0,563,4.89,POINT (121467.33678234978 487828.39852553664),6.007326543418849,262.4882368557083,152.23184257303612,971.4189720314238,422.9653646119003,157.22248954106428,12.306361001211547,476.33522056951176,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
116,4043288,"TOPLOCATED room, private bath, 5 walkmins CS",Centrum-West,52.37808,4.89456,Private room in townhouse,1,1.0,111.0,112,4.58,POINT (121454.98923195354 487915.2717423919),27.56197136001241,350.1418731469387,100.619203831908,918.8631885634236,420.0019329221343,230.4958911362073,75.61298346560106,555.8762183418092,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
117,17967394,★★★★★ | BEST LOCATION | UNIQUE EXPERIENCE | ★★★★★,Centrum-West,52.37916,4.89514,Private room in guest suite,4,2.0,325.0,251,4.84,POINT (121495.29793201556 488035.1676953097),50.45316309994436,468.2649131054948,87.4850405361947,796.6704653025303,371.5688581560287,300.0118057402219,192.41168708798645,682.1490789458152,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
118,20774847,BB Amsterdam CS,Centrum-West,52.37815,4.89695,Private room in condo,4,3.0,160.0,273,4.81,POINT (121617.7794187626 487921.9565583387),21.469948579604992,377.1778810735136,81.07920717267261,800.7440666047443,260.94818036340814,275.4179229053691,136.93237476189103,623.9018314977583,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
119,22024078,Appartement center.  best location   -> near dam,Centrum-West,52.37757,4.89514,Entire rental unit,2,1.0,126.0,24,4.5,POINT (121494.09671786285 487858.2591992717),19.6867698069764,291.35418810718926,113.11522771440151,931.352275143952,396.4532807098255,196.9599990723152,31.85511474449569,513.5222715609749,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
120,24733482,Single City Centre,Centrum-West,52.37725,4.89373,Private room in rental unit,1,1.0,61.0,130,4.87,POINT (121397.84486196545 487823.30782157084),22.34387977595245,272.58490092231455,200.6007498384073,997.0703758654312,492.5822532126903,127.47045067633466,71.80976861971831,453.4162627354689,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
121,25975448,B&B CityHeartStation 2BR,Centrum-West,52.37859,4.89613,Private room in bed and breakfast,4,2.0,220.0,108,4.44,POINT (121562.27662381608 487971.29041042016),64.4339843463648,410.6955826068077,20.71835285697552,803.3035317108422,305.01066763799395,275.8136001735757,142.83654773258397,643.8127307635265,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
122,29648361,Canal view suite in centre! (perfect location),Centrum-West,52.37719,4.89296,Private room in rental unit,2,1.0,216.0,43,4.72,POINT (121345.3682868141 487816.9893366626),61.82679509153414,289.0907376478858,243.8351852336905,945.2735168272808,545.2632257302655,125.24832474081371,67.13625073653364,440.1718106912028,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
123,29845425,Heerengracht 2 Bedroom Apartment 45m² Aircon,Centrum-West,52.37767,4.8928,Private room in bed and breakfast,4,2.0,230.0,95,4.46,POINT (121334.83786301763 487870.46997188975),66.91355400971659,341.09604050034835,196.50549789722112,931.6536959082792,547.2107343080281,179.5851731984971,120.59732088140264,492.91515668450177,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
124,32888043,Studio anno 1659 - City Centre - Central Station,Centrum-West,52.3776,4.89546,Private room in condo,2,1.0,110.0,254,4.87,POINT (121515.90873846498 487861.4491933819),34.28183599824249,295.6211434677812,101.933152968399,913.9731101776334,374.8326736393746,212.6926486953258,52.65228607852129,524.5901772649054,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
125,36835036,Gr8 A-located room,Centrum-West,52.3781,4.89447,Private room in townhouse,3,2.0,159.0,24,4.83,POINT (121448.8761723194 487917.5386696578),28.174078689464185,353.06441222845825,105.24689477666308,920.258478942954,425.5138465208613,230.7753006832859,79.06366673942999,556.5330419959627,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
126,44586588,Green Alley Studio,Centrum-West,52.37733,4.89477,Private room in rental unit,4,1.0,190.0,27,4.56,POINT (121468.72130758551 487831.7271668537),5.243448905694259,265.6874258843698,148.6660419281919,968.0645872628334,421.50143930005777,160.76648670149808,9.05701383714828,479.9332835801886,AD,Burgwallen-Nieuwe Zijde,12.0,0.16,166.0
